파일명,컬럼명,null 수,범주값 길이(고정/가변),상이값 수,유일값 수,최빈값(mode),값 중복도 평균,최댓값,최솟값,평균(mean),중앙값(median),1분위수(1Q),3분위수(3Q),IQR,분산(variance),표준편차(standard deviation),범위(range),왜도(skewness),첨도(kurtosis),대분류,소분류
101_국립암센터_24개종 암발생률_20231228.csv,발생자수,0,,1369,1369,0,1.2600438276113952,277523.0,0.0,10161.699710144929,2463.0,906.0,7992.0,7086.0,759631909.7195189,27561.42067672708,277523.0,5.738796633640742,38.225033052778834,보건의료,보건의료
101_국립암센터_24개종 암발생률_20231228.csv,조발생률,0,,551,551,0.3,2.921960072595281,561.7,0.1,32.62217391304348,8.2,3.7,29.275,25.575,6292.6268604047855,79.32607932076806,561.6,4.497327852387194,20.692893347905443,보건의료,보건의료
101_국립암센터_24개종 암발생률_20231228.csv,연령표준화발생률,0,,619,619,0.5,2.6009693053311795,686.9,0.2,43.62304347826088,11.7,4.5,36.525,32.025,10888.97833,104.35026751913816,686.6999999999999,4.312533840064542,18.69730216809589,보건의료,보건의료
102_질병관리청_인체유래물은행현황_20240901.csv,연번,0,,86,86,1,1.0,86.0,1.0,43.5,43.5,22.25,64.75,42.5,623.5,24.969981978367542,85.0,0.0,-1.2,보건의료,보건의료
102_질병관리청_인체유래물은행현황_20240901.csv,허가번호,0,,86,86,1,1.0,97.0,1.0,51.79069767,52.5,30.25,75.5,45.25,752.5674418604654,27.43296268835113,96.0,-0.107776021,-1.086543957,보건의료,보건의료
103_전라남도_장애인센터현황_20240909.csv,우편번호,0,,116,116,58263,1.4310344827586208,59732.0,57023.0,58462.13855421687,58526.5,57909.5,59039.75,1130.25,586136.9685651698,765.5958258540663,2709.0,-0.075407703,-0.891439163,보건의료,보건의료
104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,년도,0,,10,10,2014,10.0,2023.0,2014.0,2018.5,2018.5,2016.0,2021.0,5.0,8.333333333333334,2.886751345948129,9.0,0.0,-1.225247212,보건의료,보건의료
104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,6월미만(명),0,,39,39,5,2.5641025641025643,60.0,0.0,22.44,21.0,11.75,33.0,21.25,204.30949494949493,14.29368724120879,60.0,0.3307803118701563,-0.584570863,보건의료,보건의료
104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,1년미만,0,,41,41,3,2.4390243902439024,50.0,0.0,19.53,18.5,9.0,29.25,20.25,162.11020202020197,12.732250469583214,50.0,0.4079777422669856,-0.803939208,보건의료,보건의료
104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,2년미만,0,,42,42,8,2.380952380952381,56.0,0.0,19.53,18.0,10.0,27.0,17.0,143.4031313131313,11.975104647272662,56.0,0.6945412415844615,0.063832226,보건의료,보건의료
104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,3년미만,0,,25,25,8,4.0,30.0,2.0,10.74,9.5,6.0,13.0,7.0,38.17414141414138,6.178522591537671,28.0,1.224289698066904,1.459798222485968,보건의료,보건의료
104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,5년미만,0,,32,32,15,3.125,40.0,0.0,13.79,13.0,7.0,17.25,10.25,77.96555555555554,8.829810618328999,40.0,0.8984291960055902,0.7436035102935468,보건의료,보건의료
104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,10년미만,0,,55,55,0,1.818181818181818,116.0,0.0,29.21,24.5,13.0,43.0,30.0,497.8645454545459,22.31287846635987,116.0,1.1516117589019417,1.859280322565779,보건의료,보건의료
104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,10년이상,0,,65,65,0,1.5384615384615383,156.0,0.0,59.47,59.5,22.0,92.25,70.25,1692.6556565656565,41.14189660875707,156.0,0.1767932624605299,-0.860287905,보건의료,보건의료
105_질병관리청 국립마산병원_진료비 청구 현황_20230930.csv,인원(청구건수),0,,193,193,19,2.424870466321244,419.0,0.0,88.08760683760684,58.0,32.0,121.25,89.25,6311.750338585985,79.44652502523937,419.0,1.3597069077787336,1.4108488155707444,보건의료,보건의료
105_질병관리청 국립마산병원_진료비 청구 현황_20230930.csv,요양급여총액,0,,463,463,0,1.0107991360691144,912394580.0,0.0,86983966.77350427,19548670.0,5576860.0,124521740.0,118944880.0,1.4448908635483338e+16,120203613.23805262,912394580.0,2.780689704663882,12.187662714307962,보건의료,보건의료
105_질병관리청 국립마산병원_진료비 청구 현황_20230930.csv,본인부담(B),0,,422,422,0,1.1090047393364928,198233570.0,0.0,7607222.414529915,1612090.0,41475.0,3874400.0,3832925.0,411828120348875.7,20293548.737194184,198233570.0,6.061214744539548,45.00588411541058,보건의료,보건의료
105_질병관리청 국립마산병원_진료비 청구 현황_20230930.csv,지원금,0,,102,102,0,4.588235294117647,843550.0,0.0,82683.63247863248,0.0,0.0,0.0,0.0,37846142462.57971,194540.85036973524,843550.0,2.316062335936824,4.013356210045576,보건의료,보건의료
105_질병관리청 국립마산병원_진료비 청구 현황_20230930.csv,장애인(C),0,,27,27,0,17.333333333333332,1660800.0,0.0,7271.153846153846,0.0,0.0,0.0,0.0,6689395418.365986,81788.72427398527,1660800.0,18.16731975020916,360.7887067994752,보건의료,보건의료
105_질병관리청 국립마산병원_진료비 청구 현황_20230930.csv,청구금액(D),0,,462,462,0,1.0129870129870129,714161010.0,0.0,79186751.21794872,16486260.0,4577370.0,119678715.0,115101345.0,1.0794492697412622e+16,103896548.0534008,714161010.0,2.2429573282630906,7.67403208,보건의료,보건의료
106_국립암센터_24개종 암 유병률_20231228.csv,기준연도,0,,1,1,2021,75.0,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,보건의료,보건의료
106_국립암센터_24개종 암 유병률_20231228.csv,유병자수,0,,66,66,0,1.1363636363636365,2434089.0,0.0,129818.08,27510.0,9061.5,87608.0,78546.5,118787936713.80432,344656.2587764863,2434089.0,5.083254368836794,29.440781100266044,보건의료,보건의료
106_국립암센터_24개종 암 유병률_20231228.csv,조유병률,0,,70,70,3,1.0,5313.3,3.0,406.3385714285714,82.55,35.175,316.6,281.425,955373.7876211175,977.4322419590616,5310.3,4.049821855173805,16.553214008768716,보건의료,보건의료
106_국립암센터_24개종 암 유병률_20231228.csv,연령표준화유병률,0,,70,70,2.6,1.0,4995.9,2.6,402.2199999999999,77.19999999999999,32.5,311.475,278.975,929333.1430724636,964.0192648865808,4993.299999999999,3.986646854296976,15.837027345200514,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,기준연도,0,,11,11,2013,1.0,2023.0,2013.0,2018.0,2018.0,2015.5,2020.5,5.0,11.0,3.31662479,10.0,0.0,-1.2,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,현재흡연율,0,,11,11,18.8,1.0,26.7,18.8,22.19090909090909,21.8,20.3,23.950000000000003,3.650000000000002,7.188909090909088,2.681214107621599,7.899999999999999,0.5174460930253104,-0.886997751,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,남자현재흡연율,0,,11,11,34.3,1.0,49.3,34.3,41.06363636363636,40.6,36.5,44.55,8.049999999999997,27.14454545454545,5.21004275,15.0,0.3719540180506519,-1.116543504,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,월간음주율,0,,11,11,53.8,1.0,64.7,53.8,59.1,58.8,56.5,61.6,5.099999999999994,11.564000000000004,3.400588184417514,10.900000000000006,-0.004139923,-0.898348666,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,고위험음주율,0,,9,9,14,1.2222222222222223,17.2,13.0,14.8,14.1,13.9,15.75,1.85,2.145999999999999,1.4649232061783986,4.199999999999999,0.7296651330503882,-0.780149144,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,중등도 이상 신체활동 실천율,0,,11,11,0,1.0,26.7,0.0,21.709090909090904,24.7,21.4,25.65,4.25,59.30290909090908,7.700838207033639,26.7,-2.640792989,7.513198534734927,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,걷기 실천율,0,,10,10,35.4,1.1,41.0,28.3,35.49090909090909,35.3,33.8,37.4,3.6000000000000014,14.02690909090909,3.745251539070385,12.7,-0.133583022,0.1591515326719781,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,건강생활신청율,0,,11,11,20.5,1.0,29.2,20.5,24.963636363636365,25.0,23.55,26.25,2.7,7.540545454545452,2.746005363167641,8.7,-0.039862992,-0.400223633,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,비만율(자가보고),0,,10,10,28.3,1.1,36.5,0.0,29.0,29.5,28.3,35.5,7.199999999999999,104.774,10.235917154803472,36.5,-2.621727324,7.805259023,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,연간 체중조절 시도율,0,,11,11,54,1.0,74.6,54.0,64.50909090909092,62.7,61.85,67.5,5.649999999999999,30.216909090909088,5.496990912390986,20.599999999999994,0.064580515,0.7443192801081002,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,아침식사 실천율,0,,5,5,0,2.2,49.3,0.0,21.236363636363635,0.0,0.0,46.3,46.3,596.5705454545454,24.42479366247636,49.3,0.2202828157239428,-2.425951329,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,영양표시 활용률,0,,11,11,0,1.0,89.9,0.0,76.55454545454546,83.9,79.7,87.9,8.200000000000003,666.6287272727274,25.819154271058675,89.9,-3.121873808,10.046828673978698,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,스트레스 인지율,0,,11,11,23.2,1.0,30.4,23.2,26.4,25.8,24.75,28.25,3.5,6.133999999999998,2.4766913412857883,7.199999999999999,0.4369485614921596,-1.093239996,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,우울감 경험률,0,,10,10,5.7,1.1,7.9,4.3,5.709090909,5.7,4.85,6.300000000000001,1.450000000000001,1.136909090909091,1.066259391944142,3.6000000000000005,0.5562354907719366,0.3277333431474805,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,어제 점심식사 후 칫솔질 실천율,0,,9,9,53.2,1.2222222222222223,66.1,0.0,52.91818181818183,58.2,53.2,62.25,9.049999999999995,341.2236363636364,18.4722396141788,66.1,-2.752513734,8.301644203,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,주관적 건강인지율,0,,10,10,41.6,1.1,59.8,40.7,47.42727272727273,46.4,42.7,50.7,8.0,34.02018182,5.832682214743214,19.099999999999994,0.838011902,0.4428561962910748,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,동승차량 뒷좌석 안전벨트 착용률,0,,11,11,0,1.0,17.3,0.0,9.709090909090907,9.9,6.0,14.05,8.05,32.096909090909094,5.665413408649813,17.3,-0.254565556,-0.856835632,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,자동차 또는 오토바이 운전자의 연간 음주운전 경험률,0,,11,11,2.5,1.0,18.3,2.5,7.736363636363635,8.5,3.0,10.55,7.550000000000001,24.42454545454546,4.942119530580524,15.8,0.8006025483439858,0.5092991455935989,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,혈압수치 인지율,0,,11,11,0,1.0,66.5,0.0,49.66363636363637,54.6,47.55,61.3,13.75,350.3425454545456,18.717439607343348,66.5,-2.138374046,5.205376028682182,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,고혈압 진단 경험률(30세 이상),0,,9,9,18.6,1.2222222222222223,21.2,18.1,19.527272727272727,19.7,18.6,20.35,1.75,1.0941818181818177,1.0460314613728487,3.099999999999998,0.032840789,-1.25915554,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,고혈압 진단 경험자(30세 이상)의 치료율,0,,10,10,93.7,1.1,94.4,84.2,90.34545454545456,91.6,87.15,93.7,6.549999999999997,15.412727272727272,3.925904643865828,10.200000000000005,-0.487058447,-1.557134716,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,혈당수치 인지율,0,,11,11,0,1.0,31.6,0.0,17.88181818181818,18.3,13.4,23.95,10.55,81.80363636363639,9.044536271342848,31.6,-0.410388243,0.2268795643865333,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,당뇨병 진단 경험률(30세 이상),0,,10,10,6.2,1.1,8.0,5.7,6.627272727272726,6.5,6.2,7.0,0.7999999999999998,0.454181818,0.6739301285606825,2.3,0.6577258634124244,0.1967042008306485,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,당뇨병 진단 경함자(30세 이상)의 치료율,0,,11,11,80.6,1.0,96.6,80.6,88.83636363636363,88.2,86.05,93.1,7.049999999999997,28.21254545454544,5.3115483104783525,16.0,-0.21867031,-0.882530792,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,뇌졸중(중풍) 조기증상 인지율,0,,8,8,0,1.375,76.4,0.0,44.21818181818183,63.1,0.0,72.80000000000001,72.80000000000001,1253.4796363636365,35.40451435006045,76.4,-0.590827429,-1.940857827,보건의료,보건의료
107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,심근경색증 조기증상 인지율,0,,7,7,0,1.5714285714285714,71.1,0.0,39.29090909090908,54.9,0.0,65.05,65.05,1006.9049090909087,31.731764985435472,71.1,-0.531306323,-1.918466,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,BMI(kg/m2),0,,49,49,0,1.3061224489795915,29.5,0.0,19.01625,24.07,20.8275,25.57,4.7425,115.33790952380956,10.739548851036972,29.5,-1.19340852,-0.445692864,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,근육량(kg),0,,47,47,0,1.3617021276595744,60.3,0.0,32.54046875,38.89,0.0,46.93,46.93,432.0111759672618,20.784878541075525,60.3,-0.734021386,-0.992760228,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,체지방량(kg),0,,48,48,0,1.3333333333333333,32.4,0.0,14.7828125,17.835,11.075,20.525,9.449999999999998,84.90464275793649,9.214371534,32.4,-0.592000261,-0.770957776,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,체지방률(%),0,,48,48,0,1.3333333333333333,41.4,0.0,22.01390625,26.4,16.075,32.1475,16.0725,179.9508241815477,13.414575065261952,41.4,-0.769340821,-0.896906287,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,복부둘레(cm),0,,38,38,0,1.6842105263157894,102.2,0.0,48.91453125,78.6,0.0,85.085,85.085,1795.745406125993,42.37623633743319,102.2,-0.284659221,-1.922749774,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,복부지방률(%),0,,15,15,0,4.266666666666667,0.96,0.0,0.673125,0.86,0.8125,0.89,0.0775,0.141888492,0.3766808889013245,0.96,-1.258992709,-0.386381746,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,내장지방(cm2),0,,47,47,0,1.3617021276595744,122.15,0.0,26.501093750000003,17.45,0.75,44.2475,43.4975,850.4748829117066,29.162902511782097,122.15,1.341733196357193,1.5943998780010302,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,BMI(kg/m2).1,0,,46,46,0,1.391304347826087,29.15,0.0,18.881875,23.87,20.8975,25.405,4.5075,113.51249801587304,10.654224421133293,29.15,-1.199137934,-0.439058532,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,근육량(kg).1,0,,47,47,0,1.3617021276595744,61.2,0.0,32.41671875,39.125,0.0,47.2,47.2,429.6681493799604,20.72843817994883,61.2,-0.726064644,-0.990934444,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,체지방량(kg).1,0,,49,49,0,1.3061224489795915,32.45,0.0,14.65078125,17.86,10.975,20.36,9.385,82.68055652281747,9.092884939490736,32.45,-0.613555646,-0.75726719,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,체지방률(%).1,0,,49,49,0,1.3061224489795915,41.9,0.0,21.97015625,26.35,16.1,32.1425,16.042499999999997,179.00580473710323,13.379305091711725,41.9,-0.769774233,-0.887794922,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,복부둘레(cm).1,0,,44,44,0,1.4545454545454546,100.75,0.0,56.9190625,81.325,0.0,85.3075,85.3075,1626.4809895833332,40.32965397301759,100.75,-0.709958137,-1.481802378,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,복부지방률(%).1,0,,15,15,0,4.266666666666667,0.97,0.0,0.67359375,0.86,0.82,0.89,0.07,0.1420456101190476,0.3768893871138423,0.97,-1.260067588,-0.38550695,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,내장지방(cm2).1,0,,47,47,0,1.3617021276595744,123.85,0.0,26.38375,16.63,0.75,44.28,43.53,847.2196523809529,29.10703784964992,123.85,1.3534983617686076,1.6639495482828046,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,BMI(kg/m2).2,0,,38,38,0,1.6842105263157894,2.02,-5.29,-0.5159375,-0.185,-0.81,0.0,0.81,1.0792752976190472,1.0388817534344548,7.31,-2.214115531,9.259267456078785,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,근육량(kg).2,0,,38,38,0,1.6842105263157894,2.0,-3.28,-0.29515625,0.0,-0.7425,0.0,0.7424999999999999,0.7723936259920634,0.8788592754201684,5.279999999999999,-0.302934221,2.3682631488219927,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,체지방량(kg).2,0,,40,40,0,1.6,3.39,-6.77,-0.5515625,0.0,-1.165,0.0,1.165,2.570251488095239,1.6032003892512126,10.16,-1.361950706,4.646832379017461,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,체지방률(%).2,0,,40,40,0,1.6,3.35,-6.05,-0.1146875,0.0,-0.4675,0.1675,0.635,1.7416919642857158,1.3197317774024069,9.4,-1.92668776,9.147917864861125,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,복부둘레(cm).2,0,,33,33,0,1.93939393939394,7.57,-3.35,0.05578125,0.0,-0.54,0.0,0.54,3.553373983134922,1.885039517658694,10.92,1.866207941319889,5.518255961376917,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,복부지방률(%).2,0,,26,26,0,2.4615384615384617,1.57,-1.11,0.07765625,0.0,0.0,0.1475,0.1475,0.2736182291666668,0.5230852981748453,2.68,0.3808976882794914,1.4859732659406584,보건의료,보건의료
108_경기도 화성시_만성질환관리 프로그램 통계(운동)_20191231.csv,내장지방(cm2).2,0,,35,35,0,1.8285714285714283,3.69,-12.5,-0.536875,0.0,-0.5425,0.0,0.5425,6.159967857142857,2.4819282538266205,16.19,-2.762807944,10.104294781786606,보건의료,보건의료
109_국립암센터 호스피스완화의료 전문기관 리스트_20170412.csv,우편번호,0,,78,78,1812,1.0,63241.0,1812.0,31127.089743589742,30438.0,14046.5,49173.75,35127.25,389655490.7061272,19739.693277914103,61429.0,0.078622986,-1.436659926,보건의료,보건의료
110_의료분쟁 조정분석 현황(2015.6.1.)..csv,NO,0,,90,90,1,1.0,90.0,1.0,45.5,45.5,23.25,67.75,44.5,682.5,26.124700955226263,89.0,0.0,-1.2,보건의료,보건의료
111_근로복지공단_소속병원진료현황통계_연도별 건강진단 및 작업환경 측정 현황_20231231.csv,년도,0,,47,47,1977,1.0,2023.0,1977.0,2000.0,2000.0,1988.5,2011.5,23.0,188.0,13.711309200802088,46.0,0.0,-1.2,보건의료,보건의료
111_근로복지공단_소속병원진료현황통계_연도별 건강진단 및 작업환경 측정 현황_20231231.csv,일반검진(명),0,,47,47,3399,1.0,247829.0,3399.0,127388.6170212766,145260.0,59718.5,182383.5,122665.0,4816356910.0,69399.97774011458,244430.0,-0.245106582,-1.188565039,보건의료,보건의료
111_근로복지공단_소속병원진료현황통계_연도별 건강진단 및 작업환경 측정 현황_20231231.csv,특수검진(명),0,,47,47,8640,1.0,128637.0,8640.0,81900.91489361702,86342.0,70443.0,103716.0,33273.0,971861525.9056432,31174.693677815714,119997.0,-0.95056812,0.4021227452179712,보건의료,보건의료
111_근로복지공단_소속병원진료현황통계_연도별 건강진단 및 작업환경 측정 현황_20231231.csv,채용신검(명),0,,47,47,1817,1.0,78630.0,1817.0,39178.55319148936,35635.0,20532.0,58906.0,38374.0,497891815.9047178,22313.489550151447,76813.0,0.1281258413429686,-1.188288394,보건의료,보건의료
111_근로복지공단_소속병원진료현황통계_연도별 건강진단 및 작업환경 측정 현황_20231231.csv,보건관리대행(명),0,,36,36,321,1.0,70305.0,321.0,58817.36111111111,64147.0,56658.0,67841.5,11183.5,208311530.35158733,14433.001432536035,69984.0,-2.623409684,7.885388929594256,보건의료,보건의료
111_근로복지공단_소속병원진료현황통계_연도별 건강진단 및 작업환경 측정 현황_20231231.csv,작업환경측정(개소),0,,46,46,12,1.0,4228.0,12.0,2684.086956521739,3532.0,1726.25,3771.5,2045.25,2153705.147826087,1467.5507309207703,4216.0,-0.889728349,-0.863071655,보건의료,보건의료
112_건강보험심사평가원_의료기관 시군구별 진료비 통계_20231231.csv,진료년도,0,,1,1,2023,251.0,2023.0,2023.0,2023.0,2023.0,2023.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,보건의료,건강보험
112_건강보험심사평가원_의료기관 시군구별 진료비 통계_20231231.csv,환자수,0,,251,251,9264,1.0,3182688.0,9264.0,407857.0916334661,323506.0,69081.0,627747.5,558666.5,166875751532.83542,408504.2858194213,3173424.0,2.1308851702543703,8.911733637,보건의료,건강보험
112_건강보험심사평가원_의료기관 시군구별 진료비 통계_20231231.csv,명세서청구건수,0,,251,251,62589,1.0,18499074.0,62589.0,3856040.019920319,3367169.0,935974.5,5904870.0,4968895.5,11480570590857.592,3388299.0704566785,18436485.0,1.1756109617062285,1.6083208779078937,보건의료,건강보험
112_건강보험심사평가원_의료기관 시군구별 진료비 통계_20231231.csv,입내원일수,0,,251,251,63607,1.0,20105055.0,63607.0,4320838.438247012,3695387.0,999060.5,6697585.0,5698524.5,14014804873807.691,3743635.248499471,20041448.0,1.115457839,1.4023829802237429,보건의료,건강보험
112_건강보험심사평가원_의료기관 시군구별 진료비 통계_20231231.csv,요양급여비용총액,0,,251,251,3139394280,1.0,2846870000000.0,3139394280.0,341498403318.0478,229249000000.0,49083000815.0,502595000000.0,453512000000.0,1.5768318437002125e+23,397093420204.8949,2843730000000.0,2.462438348708613,9.613519752581784,보건의료,건강보험
112_건강보험심사평가원_의료기관 시군구별 진료비 통계_20231231.csv,보험자부담금,0,,251,251,2264677180,1.0,2266020000000.0,2264677180.0,262170141304.8207,169411000000.0,37082084545.0,386764000000.0,349682000000.0,9.748956376846226e+22,312233188127.8194,2263760000000.0,2.6062412136166646,10.648596776671326,보건의료,건강보험
113_국민건강보험공단_신규 중증(암)등록환자의 암유형별 등록인원 현황_20221231.csv,등록인원수,0,,411,411,51,1.270072993,357397.0,4.0,2782.1570881226053,277.5,97.25,1162.5,1065.25,296534915.7718206,17220.18919094156,357393.0,17.425205648130472,348.72902657467085,보건의료,건강보험
114_건강보험심사평가원_의료행위별 성별 입원외래별 건강보험 진료 통계_20231231.csv,진료년도,0,,1,1,2023,26614.0,2023.0,2023.0,2023.0,2023.0,2023.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,보건의료,건강보험
114_건강보험심사평가원_의료행위별 성별 입원외래별 건강보험 진료 통계_20231231.csv,환자수,0,,9190,9190,1,2.895973884657236,22883904.0,1.0,67117.22029758773,250.0,17.0,4270.0,4253.0,261275029918.05627,511150.6919862833,22883903.0,19.32004967952085,555.1828256014797,보건의료,건강보험
